CCNum,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,CustomerHomeCity,CustomerAge,CustomerGender,CustomerMaritalStatus,CustomerHasChildren
4720-5900-0000-0000,Mia,Clark,$73.10 ,5,381,Frisco,22,Male,Widowed,No
4728-7700-0000-0000,Mia,Davis,$138.25 ,6,425,Addison,20,Female,Widowed,Yes
4198-8600-0000-0000,Amelia,Jones,$39.47 ,6,467,Irving,29,Male,Widowed,Yes
4380-5500-0000-0000,Aiden,Taylor,$399.98 ,5,415,McKinney,22,Female,Widowed,Yes
4609-2300-0000-0000,Alexander,Rodriguez,$304.50 ,5,427,Frisco,26,Male,Widowed,No
4346-5000-0000-0000,Ethan,Garcia,$640.82 ,10,711,Farmers Branch,25,Male,Widowed,No
4315-0800-0000-0000,Charlotte,Gonzalez,$129.22 ,9,659,Arlington,22,Female,Widowed,No
4991-8900-0000-0000,Alexander,Thomas,$332.69 ,7,569,Arlington,22,Female,Widowed,Yes
4592-4900-0000-0000,John,Anderson,$256.14 ,8,620,Farmers Branch,18,Male,Widowed,Yes
6330-6256-1908-0340, Benjamin   , Wilson,$590.16 ,9,648,Rockwall,55,F,Divorced,No
8908-0213-8856-8550, Zoe        , Phillips,$323.95 ,10,746,Irving,32,Male,Divorced,Yes
7381-9457-9461-3490, Luke       , Gray,$361.25 ,10,722,Rockwall,55,F,Divorced,No
2053-1254-2981-8320, Penelope   , Patterson,$317.91 ,10,765,Dallas,40,F,Divorced,No
9520-5757-7972-9560, Luke      , Porter,$171.77 ,9,720,Addison,38,M,Divorced,No
9327-2310-3555-0770, Christopher, Peters,$17.68 ,3,304,Irving,52,Male,Divorced,Yes
4353-6874-0827-6750, Sophia    , Vasquez,$79.83 ,2,211,Arlington,51,f,Divorced,Yes
4919-6000-0000-0000,Mia,White,$276.89 ,9,685,McKinney,38,Male,Divorced,Yes
4553-1200-0000-0000,Benjamin,Lee,$200.50 ,5,431,McKinney,58,Female,Divorced,No
4856-4100-0000-0000,Olivia,Hernandez,$599.12 ,10,752,Plano,45,Male,Divorced,No
4212-7600-0000-0000,Ethan,Anderson,$150.80 ,5,447,Dallas,53,Male,Divorced,Yes
4747-0600-0000-0000,Mia,Garcia,$159.94 ,5,363,Dallas,36,Male,Divorced,Yes
4589-9300-0000-0000,Mia,Hernandez,$422.29 ,11,820,McKinney,35,Female,Divorced,Yes
4145-6200-0000-0000,Amelia,Anderson,$232.80 ,2,235,McKinney,59,Male,Divorced,No
4219-1200-0000-0000,Aiden,Lee,$511.77 ,8,633,Farmers Branch,57,Male,Divorced,No
4057-5400-0000-0000,Michael,Anderson,$15.78 ,9,673,Farmers Branch,35,Female,Divorced,Yes
4197-0200-0000-0000,Mia,Wilson,$300.44 ,7,567,Dallas,53,Female,Divorced,No
4095-9300-0000-0000,Benjamin,Hernandez,$605.80 ,10,724,Rockwall,48,Female,Divorced,No
4041-0900-0000-0000,Isabella,Taylor,$200.92 ,5,424,Plano,49,Male,Divorced,Yes
4684-0300-0000-0000,Aiden,Rodriguez,$10.62 ,9,690,Irving,43,Male,Divorced,Yes
4537-3100-0000-0000,Alexander,Davis,$576.71 ,8,596,Dallas,54,Female,Divorced,No
4873-6700-0000-0000,Liam,Smith,$477.13 ,8,636,Irving,45,Female,Divorced,No
4676-9800-0000-0000,Alexander,Garcia,$529.27 ,10,798,Plano,50,Female,Divorced,No
4556-1300-0000-0000,Logan,Wilson,$289.10 ,9,641,McKinney,44,Female,Divorced,Yes
4151-4400-0000-0000,Alexander,Williams,$210.14 ,5,389,McKinney,52,Male,Divorced,Yes
4092-4700-0000-0000,Sophia,Rodriguez,$62.00 ,10,770,Arlington,47,Female,Divorced,Yes
4254-5300-0000-0000,Elijah,Jones,$586.96 ,9,655,Frisco,39,Female,Divorced,No
4926-7600-0000-0000,Liam,Lewis,$533.68 ,10,789,Irving,40,Female,Divorced,Yes
4959-3900-0000-0000,Aiden,Anderson,$26.28 ,2,163,Irving,54,Female,Divorced,Yes
4219-8300-0000-0000,Olivia,Lewis,$209.62 ,5,386,Farmers Branch,52,Male,Divorced,No
4371-0100-0000-0000,Benjamin,Gonzalez,$460.41 ,7,502,Frisco,54,Male,Divorced,Yes
4578-8300-0000-0000,Ethan,Martinez,$626.89 ,10,788,Frisco,48,Female,Divorced,Yes
4302-6100-0000-0000,Elijah,Lee,$346.02 ,10,731,Irving,48,Male,Divorced,No
4136-9100-0000-0000,Liam,Hernandez,$113.15 ,10,710,Arlington,51,Male,Divorced,Yes
4133-8900-0000-0000,Mia,Davis,$145.99 ,10,744,Irving,48,Male,Divorced,No
4321-6400-0000-0000,Ethan,Thomas,$50.89 ,1,152,Rockwall,50,Male,Divorced,No
4151-5700-0000-0000,Lucas,Taylor,$18.02 ,2,222,Plano,50,Female,Divorced,Yes
4233-5700-0000-0000,Ethan,Harris,$363.67 ,9,706,Farmers Branch,55,Female,Divorced,No
4748-9300-0000-0000,Aiden,Thomas,$88.78 ,10,723,Plano,31,Female,Divorced,No
4565-0300-0000-0000,Aiden,White,$606.47 ,8,638,Addison,52,Female,Divorced,No
4349-6800-0000-0000,Isabella,Davis,$229.86 ,3,308,Farmers Branch,42,Female,Divorced,Yes
4410-3300-0000-0000,Mia,Garcia,$590.89 ,8,607,Plano,52,Female,Divorced,Yes
4220-6000-0000-0000,Oliver,Martinez,$154.03 ,7,539,Farmers Branch,51,Female,Divorced,Yes
4914-8700-0000-0000,Ava,Perez,$439.11 ,11,828,Dallas,40,Female,Divorced,Yes
4955-3200-0000-0000,Alexander,Gonzalez,$181.95 ,4,297,Irving,58,Female,Divorced,No
4302-5800-0000-0000,Isabella,Smith,$316.94 ,4,318,Dallas,57,Male,Divorced,Yes
4934-2100-0000-0000,Elijah,Taylor,$258.41 ,5,371,Rockwall,44,Female,Divorced,Yes
4334-1300-0000-0000,Aiden,Clark,$20.99 ,2,169,McKinney,40,Male,Divorced,Yes
4039-7100-0000-0000,Ethan,Taylor,$459.16 ,8,616,Addison,31,Male,Divorced,No
4808-4200-0000-0000,Alexander,Williams,$410.41 ,8,635,Dallas,56,Male,Divorced,Yes
4339-2700-0000-0000,Oliver,Davis,$11.07 ,6,475,Dallas,58,Female,Divorced,Yes
4100-9800-0000-0000,John,White,$436.11 ,8,623,Arlington,50,Female,Divorced,No
1443-2728-7860-4220,  Jackson    , Rodriguez,$39.57 ,8,603,Dallas,47,f,Married,Yes
2122-3815-5938-2820, Christopher, Carter,$578.98 ,10,777,Plano,38,Male,Married,Yes
6872-3429-6845-7370, Adam       , Cox,$253.95 ,8,598,Farmer's Branch,49,f,Married,Yes
9885-5886-9726-6260, Lily       , James,$23.51 ,1,105,Arlington,53,F,Married,No
7590-7629-1461-2100, Brandon    , Jenkins,$39.88 ,2,144,McKinney,38,f,Married,Yes
5284-5086-0768-0850, Aiden     , West,$242.89 ,11,839,Plano,40,F,Married,No
6132-3000-0117-1510, Mason     , Murray,$58.22 ,4,294,Arlington,39,F,Married,No
8057-2315-7637-4820, Jackson   , Hunt,$99.16 ,8,599,Farmer's Branch,39,M,Married,No
4863-7428-5942-8420, Liam      , Palmer,$166.17 ,10,775,Plano,41,Male,Married,No
5090-2677-4615-5760, Isabella  , Andrews,$93.39 ,10,707,Dallas,38,Male,Married,No
8538-4648-2285-8040, Daniel    , Weaver,$103.82 ,2,155,Dallas,46,Female,Married,Yes
4066-1500-0000-0000,Ethan,Clark,$287.95 ,4,334,Dallas,47,Male,Married,No
4941-8200-0000-0000,Ava,Lewis,$338.94 ,4,362,Irving,34,Male,Married,No
4837-9900-0000-0000,Aiden,Gonzalez,$282.63 ,11,858,Arlington,59,Female,Married,No
4205-0300-0000-0000,John,Perez,$220.40 ,5,392,Rockwall,31,Male,Married,No
4179-2400-0000-0000,Harper,Lee,$310.53 ,10,796,Rockwall,53,Female,Married,Yes
4366-7000-0000-0000,Ava,Garcia,$51.16 ,4,368,Farmers Branch,56,Male,Married,No
4939-2400-0000-0000,Jackson,Thomas,$191.53 ,8,641,Dallas,42,Female,Married,Yes
4614-7400-0000-0000,Michael,Martinez,$455.63 ,9,664,Irving,54,Female,Married,Yes
4852-3700-0000-0000,Oliver,Taylor,$253.41 ,9,698,McKinney,47,Male,Married,Yes
4912-4900-0000-0000,Olivia,Perez,$36.07 ,6,434,Plano,49,Female,Married,Yes
4026-4300-0000-0000,John,Martinez,$239.66 ,8,638,Rockwall,51,Male,Married,Yes
4521-8400-0000-0000,Harper,Clark,$344.88 ,8,607,Dallas,42,Female,Married,No
4585-6600-0000-0000,Isabella,Smith,$376.20 ,7,511,Farmers Branch,41,Female,Married,Yes
4882-7600-0000-0000,Charlotte,Lee,$160.05 ,11,832,McKinney,60,Female,Married,No
4166-2900-0000-0000,Logan,Lewis,$255.72 ,6,421,Addison,34,Male,Married,No
4321-0200-0000-0000,Liam,White,$309.20 ,9,721,Dallas,39,Female,Married,No
4763-0400-0000-0000,Charlotte,Anderson,$593.50 ,9,667,Dallas,33,Male,Married,No
4820-1000-0000-0000,Jackson,Taylor,$345.50 ,11,786,Frisco,36,Female,Married,Yes
4668-4900-0000-0000,Lucas,Davis,$7.17 ,7,494,Irving,33,Female,Married,Yes
4091-4900-0000-0000,John,Lewis,$146.92 ,6,463,Plano,50,Female,Married,No
4681-5500-0000-0000,Liam,Davis,$441.17 ,7,556,Plano,50,Female,Married,Yes
4492-4600-0000-0000,John,Lee,$436.92 ,9,684,Irving,42,Female,Married,No
4632-6200-0000-0000,Alexander,Williams,$535.85 ,11,788,Plano,35,Female,Married,No
4180-9600-0000-0000,Charlotte,Lewis,$548.31 ,9,699,Rockwall,48,Male,Married,No
4437-4300-0000-0000,Liam,Harris,$287.11 ,4,331,Addison,55,Male,Married,Yes
4368-4800-0000-0000,Oliver,Perez,$120.56 ,1,151,Frisco,58,Female,Married,Yes
4912-5000-0000-0000,Sophia,Williams,$19.92 ,5,367,Irving,56,Male,Married,No
4674-7000-0000-0000,Liam,Garcia,$289.98 ,9,700,Plano,41,Female,Married,No
4288-1700-0000-0000,Harper,Martinez,$12.08 ,10,786,Rockwall,59,Male,Married,Yes
4984-3200-0000-0000,Alexander,Martinez,$433.98 ,6,471,Addison,41,Male,Married,No
4238-0300-0000-0000,Aiden,Garcia,$533.81 ,8,621,Irving,41,Male,Married,Yes
4465-2200-0000-0000,Michael,Lee,$181.12 ,8,615,Irving,49,Male,Married,Yes
4282-3500-0000-0000,Ava,Thomas,$190.87 ,9,688,McKinney,33,Female,Married,No
4930-3700-0000-0000,Isabella,Davis,$208.31 ,8,598,Frisco,49,Female,Married,Yes
4827-9000-0000-0000,Alexander,Thomas,$690.43 ,11,824,Irving,32,Female,Married,No
4942-9900-0000-0000,Lucas,Smith,$430.96 ,7,538,Rockwall,44,Male,Married,No
4251-9900-0000-0000,Alexander,Clark,$47.02 ,10,720,Irving,39,Female,Married,No
4393-1700-0000-0000,Alexander,Wilson,$241.96 ,10,777,Dallas,50,Female,Married,Yes
4089-2000-0000-0000,Amelia,White,$246.48 ,8,590,Arlington,55,Female,Married,Yes
4269-5700-0000-0000,Sophia,Thomas,$579.47 ,9,672,Dallas,55,Male,Married,No
4575-2500-0000-0000,Lucas,Taylor,$98.05 ,3,247,Farmers Branch,43,Female,Married,No
4937-9800-0000-0000,Isabella,Rodriguez,$111.95 ,11,857,Frisco,39,Male,Married,Yes
4357-8400-0000-0000,Ethan,Davis,$371.70 ,5,432,McKinney,38,Male,Married,Yes
4613-4300-0000-0000,Jackson,Smith,$405.83 ,6,440,Frisco,38,Male,Married,No
1911-9361-2841-1620, Alexander  , Lee,$40.75 ,8,572,Frisco,46,Male,single,No
4002-1200-0000-0000,Charlotte,Martinez,$296.60 ,10,719,Plano,51,Male,Single,Yes
4794-7200-0000-0000,Oliver,Lewis,$168.48 ,6,462,Dallas,44,Female,Single,No
4474-0800-0000-0000,Michael,Hernandez,$88.47 ,5,351,Irving,51,Male,Single,Yes
4748-6500-0000-0000,Olivia,Davis,$134.68 ,5,450,Arlington,60,Female,Single,Yes
4239-2400-0000-0000,Olivia,Lewis,$141.99 ,8,635,Rockwall,42,Male,Single,No
4248-0600-0000-0000,John,White,$663.02 ,10,788,Frisco,44,Male,Single,Yes
4932-5200-0000-0000,Benjamin,Wilson,$338.97 ,10,755,McKinney,35,Female,Single,Yes
4475-6800-0000-0000,Logan,Garcia,$306.44 ,6,483,Rockwall,51,Male,Single,No
4374-6200-0000-0000,Logan,Taylor,$571.57 ,11,845,Addison,54,Male,Single,No
4563-1400-0000-0000,Michael,Harris,$200.15 ,6,469,Addison,35,Female,Single,No
4687-8200-0000-0000,Liam,Jones,$86.35 ,8,584,Farmers Branch,34,Female,Single,No
4019-3600-0000-0000,Harper,Martinez,$278.56 ,3,299,Addison,60,Male,Single,Yes
4827-7700-0000-0000,Olivia,Hernandez,$584.40 ,10,758,Plano,39,Male,Single,Yes
4215-2600-0000-0000,Ethan,Jones,$41.16 ,7,572,Addison,40,Male,Single,Yes
4517-1800-0000-0000,Aiden,Williams,$95.29 ,8,619,Frisco,54,Female,Single,Yes
4108-5300-0000-0000,Alexander,Garcia,$218.72 ,10,760,Frisco,60,Male,Single,Yes
4298-3700-0000-0000,Harper,Williams,$111.60 ,3,227,Irving,34,Female,Single,No
4906-4000-0000-0000,Ethan,Lee,$186.18 ,9,674,Arlington,45,Female,Single,Yes
4881-7200-0000-0000,Elijah,Wilson,$298.74 ,5,396,McKinney,32,Female,Single,No
4152-5600-0000-0000,Liam,Rodriguez,$22.13 ,5,389,Arlington,39,Male,Single,No
4590-3600-0000-0000,Lucas,Garcia,$636.12 ,10,752,Frisco,58,Male,Single,No
4033-8300-0000-0000,John,Garcia,$372.10 ,7,517,Farmers Branch,42,Female,Single,No
4324-7700-0000-0000,Michael,Rodriguez,$103.26 ,3,225,Dallas,47,Female,Single,Yes
4069-8900-0000-0000,Lucas,Lee,$37.93 ,9,703,Frisco,56,Male,Single,No
4732-1200-0000-0000,Sophia,Williams,$195.60 ,7,516,Farmers Branch,37,Male,Single,Yes
4190-5200-0000-0000,Benjamin,Williams,$35.23 ,10,760,Plano,58,Male,Single,Yes
4324-3800-0000-0000,Charlotte,Lee,$410.62 ,10,720,Addison,40,Female,Single,No
4812-0900-0000-0000,Ava,Taylor,$176.93 ,10,759,Farmers Branch,48,Male,Single,Yes
4262-3400-0000-0000,Benjamin,Hernandez,$74.11 ,2,205,Arlington,40,Female,Single,No
4288-7500-0000-0000,Isabella,Anderson,$505.71 ,9,677,Rockwall,56,Male,Single,Yes
4443-6300-0000-0000,Harper,Davis,$36.30 ,10,707,Rockwall,54,Male,Single,Yes
4318-6600-0000-0000,Lucas,Davis,$601.04 ,10,732,Plano,59,Female,Single,Yes
4212-7100-0000-0000,Ethan,Garcia,$83.28 ,2,170,Dallas,48,Male,Single,Yes
4110-6900-0000-0000,Aiden,Wilson,$106.04 ,8,583,Frisco,53,Male,Single,Yes
4703-5800-0000-0000,Elijah,Clark,$122.71 ,5,414,Arlington,35,Male,Single,Yes
4962-8500-0000-0000,Aiden,Jones,$79.08 ,7,577,Plano,51,Male,Single,No
4785-1400-0000-0000,Olivia,Harris,$535.58 ,8,609,McKinney,59,Male,Single,Yes
4107-0000-0000-0000,Elijah,Lee,$74.80 ,4,353,Frisco,34,Male,Single,Yes
4403-4100-0000-0000,Aiden,Clark,$87.33 ,4,318,Irving,47,Male,Single,No
4016-1600-0000-0000,Liam,Jones,$164.17 ,6,499,Dallas,50,Male,Single,Yes
4964-0900-0000-0000,Jackson,Hernandez,$308.05 ,8,653,Dallas,52,Female,Single,No
4429-8300-0000-0000,Olivia,Gonzalez,$485.54 ,11,861,Arlington,44,Female,Single,Yes
4299-3700-0000-0000,Liam,Williams,$258.24 ,5,437,Rockwall,53,Female,Single,No
4593-4000-0000-0000,Liam,Lee,$614.40 ,10,784,Arlington,45,Female,Single,No
4006-7500-0000-0000,Aiden,Taylor,$132.45 ,3,261,Arlington,59,Male,Single,Yes
4063-0400-0000-0000,Mia,Gonzalez,$469.92 ,7,570,Farmers Branch,49,Male,Single,Yes
4496-5300-0000-0000,Alexander,Harris,$643.66 ,11,868,Addison,45,Male,Single,No
4475-1700-0000-0000,Jackson,Smith,$378.60 ,11,815,Addison,50,Male,Single,No
4430-4000-0000-0000,Oliver,Garcia,$100.73 ,2,209,Farmers Branch,54,Male,Single,Yes
1906-3938-5292-4360, Abigail    , Lopez,$296.03 ,7,493,Plano,43,Male,Single ,No
1141-8005-0503-2280, Anthony    , Campbell,$356.45 ,6,448,Addison,35,M,Single ,Yes
3023-9622-3258-3980, Christian  , Morris,$46.66 ,8,575,Dallas,46,Male,Single ,Yes
8741-8927-0372-5720, Jose       , Long,$64.26 ,10,721,Rockwall,44,f,Single ,No
4525-0142-1402-3670, Hunter     , Gonzales,$21.38 ,5,364,Frisco,44,M,Single ,No
6468-4324-0746-2280, Thomas     , Bryant,$225.38 ,3,299,Addison,34,m,Single ,No
1575-9056-1128-8570, Nora       , Hamilton,$215.41 ,4,330,Rockwall,49,f,Single ,No
3713-5495-6108-5810, Xavier    , Wallace,$193.28 ,7,587,Dallas,45,F,Single ,No
4487-5702-6081-6360, Leah      , Jordan,$166.46 ,7,586,Dallas,37,M,Single ,Yes
5157-0504-8268-5170, Jackson   , Mcdonald,$180.74 ,11,781,McKinney,42,Male,Single ,No
9005-0922-5850-9000, Olivia    , Cruz,$59.58 ,11,826,Plano,38,f,Single ,Yes
6582-5716-4539-1560, Sebastian , Simpson,$353.40 ,11,843,Plano,37,M,Single ,Yes
3769-6187-2792-9810, Emily     , Morales,$232.39 ,7,562,Rockwall,45,f,Single ,No
3720-7441-6388-6110, Joshua    , Shaw,$181.39 ,9,726,Frisco,39,M,Single ,No
4176-1661-5287-4530, Ava       , Grant,$30.96 ,5,392,Dallas,43,Male,Single ,Yes
2742-0658-5087-7730, Benjamin  , Dunn,$80.66 ,4,323,Dallas,38,M,Single ,Yes
4255-2471-2443-4460, Daniel    , Hudson,$100.49 ,4,317,Addison,40,F,Single ,No
6687-8164-7485-0540, Matthew   , Pierce,$46.85 ,4,315,McKinney,40,Male,Single ,No
4389-3784-3174-3140, Jackson   , Fox,$99.70 ,6,461,Plano,46,Male,Single ,No
9174-3154-3576-2500, James     , Chavez,$173.52 ,3,268,Dallas,45,M,Single ,No
7623-8110-1675-9660, Charlotte , Carr,$69.37 ,6,478,Dallas,37,Male,Single ,Yes
7936-5340-2704-3940, Matthew    , Evans,$94.85 ,11,805,Dallas,52,F,Widowed,Yes
6398-6839-5215-4170, Landon     , Morgan,$519.38 ,8,650,Dallas,39,Female,Widowed,Yes
4037-8988-2351-0350, Sofia      , Richardson,$162.12 ,8,573,Addison,47,Male,Widowed,No
2130-3970-3796-0640, Dylan      , Watson,$244.69 ,8,596,Dallas,37,M,Widowed,Yes
1652-3370-1779-9630, Chloe      , Diaz,$383.56 ,9,687,Dallas,40,F,Widowed,Yes
9460-8014-4356-2110, Avery     , Ellis,$252.56 ,11,807,Addison,35,Male,Widowed,No
5081-6418-9551-8860, Joshua    , Lawson,$6.62 ,4,286,Dallas,46,F,Widowed,Yes
3531-7614-1888-9420, Isabella  , Chapman,$500.75 ,7,504,Dallas,46,Female,Widowed,Yes
4585-3300-0000-0000,Charlotte,Taylor,$373.64 ,5,443,Arlington,46,Male,Widowed,No
4622-1400-0000-0000,Harper,Jones,$613.13 ,11,811,Dallas,52,Male,Widowed,Yes
4596-9900-0000-0000,Charlotte,Thomas,$538.54 ,8,586,Dallas,53,Female,Widowed,No
4693-4100-0000-0000,Elijah,Hernandez,$198.72 ,10,703,Irving,51,Male,Widowed,Yes
4949-7000-0000-0000,John,Hernandez,$530.39 ,11,840,Rockwall,48,Female,Widowed,No
4585-5900-0000-0000,Oliver,Taylor,$100.14 ,4,284,Frisco,56,Female,Widowed,No
4335-4100-0000-0000,Sophia,Lee,$51.74 ,3,249,Dallas,44,Female,Widowed,Yes
4610-2300-0000-0000,Michael,Hernandez,$200.80 ,3,226,Frisco,55,Male,Widowed,Yes
4137-7900-0000-0000,Olivia,Hernandez,$56.51 ,9,699,Rockwall,44,Female,Widowed,Yes
4928-0800-0000-0000,Olivia,Gonzalez,$258.12 ,6,504,Rockwall,53,Female,Widowed,Yes
4257-2400-0000-0000,Elijah,Clark,$182.92 ,9,701,McKinney,35,Male,Widowed,Yes
4562-1200-0000-0000,Logan,Harris,$308.69 ,11,827,Frisco,33,Female,Widowed,No
4379-4100-0000-0000,Michael,Taylor,$478.73 ,9,638,Frisco,36,Male,Widowed,Yes
4737-1300-0000-0000,Harper,Clark,$394.68 ,5,440,McKinney,37,Female,Widowed,No
4750-2100-0000-0000,Elijah,Anderson,$124.64 ,4,344,Farmers Branch,57,Female,Widowed,Yes
4367-0700-0000-0000,Jackson,Davis,$201.67 ,8,568,Rockwall,48,Male,Widowed,No
4155-1900-0000-0000,John,Wilson,$108.26 ,4,376,McKinney,31,Female,Widowed,Yes
4439-1000-0000-0000,Olivia,Wilson,$463.40 ,11,797,Dallas,41,Male,Widowed,Yes
4139-6500-0000-0000,Amelia,Davis,$363.45 ,6,435,Addison,51,Female,Widowed,No
4974-3900-0000-0000,Alexander,Anderson,$47.56 ,10,711,Irving,33,Female,Widowed,Yes
4210-9500-0000-0000,Isabella,Harris,$291.91 ,11,833,Irving,36,Male,Widowed,No
4909-2200-0000-0000,Charlotte,Garcia,$249.39 ,5,436,Arlington,43,Female,Widowed,No
4285-8800-0000-0000,Sophia,Rodriguez,$303.12 ,7,533,Farmers Branch,59,Male,Widowed,No
4398-8500-0000-0000,Aiden,Wilson,$630.65 ,9,688,McKinney,43,Female,Widowed,No
4402-0800-0000-0000,Ava,Harris,$62.60 ,6,456,Plano,50,Male,Widowed,Yes
4490-2800-0000-0000,Harper,Jones,$40.63 ,9,687,Frisco,41,Female,Widowed,Yes
4947-0800-0000-0000,Alexander,Williams,$41.82 ,8,630,Arlington,40,Male,Widowed,Yes
4112-2100-0000-0000,Harper,Perez,$504.74 ,10,791,Farmers Branch,43,Male,Widowed,No
4374-1200-0000-0000,Logan,Williams,$125.12 ,6,447,McKinney,32,Female,Widowed,Yes
4671-1600-0000-0000,Sophia,Rodriguez,$638.57 ,10,775,McKinney,45,Female,Widowed,Yes
4510-4900-0000-0000,Sophia,Hernandez,$364.45 ,9,635,Frisco,56,Female,Widowed,Yes
4760-5900-0000-0000,Oliver,Taylor,$206.69 ,5,410,Plano,59,Male,Widowed,Yes
4647-0300-0000-0000,Olivia,Clark,$13.79 ,6,452,Dallas,34,Male,Widowed,Yes
4271-7300-0000-0000,Benjamin,Thomas,$391.52 ,10,724,Arlington,34,Female,Widowed,No
4496-4400-0000-0000,Logan,Thomas,$42.00 ,8,653,Farmers Branch,40,Female,Widowed,No
4262-1300-0000-0000,Charlotte,Lewis,$596.74 ,8,637,Plano,46,Female,Widowed,No
4356-6700-0000-0000,Aiden,Clark,$335.67 ,7,529,Irving,49,Male,Widowed,No
4396-6800-0000-0000,John,Anderson,$406.91 ,6,474,Arlington,45,Male,Widowed,Yes
4203-8300-0000-0000,Michael,Smith,$181.34 ,8,578,Irving,34,Male,Widowed,Yes
4377-9300-0000-0000,Amelia,Lee,$159.26 ,5,413,Rockwall,47,Female,Widowed,Yes
4585-3300-0000-0000,Mia,Lee,$532.71 ,11,867,Addison,39,Male,Widowed,Yes
4660-3800-0000-0000,Elijah,Clark,$481.62 ,8,567,Plano,50,Female,Widowed,No
4860-7400-0000-0000,Liam,Clark,$394.26 ,6,483,Arlington,41,Male,Widowed,Yes
4886-9700-0000-0000,Ava,Gonzalez,$575.90 ,10,743,Frisco,34,Male,Widowed,Yes
