ID,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,OutsideMinMax,CC Number,Credit Limit,Credit Used,OnlinePurchase,Vendor,CustomerHomeCity,CustomerAge,AgeLevel,CustomerGender,CustomerMaritalStatus,CustomerHasChildren,IsFraud,TransactionNumber,Transaction Date,Transaction Time,SourceOutsideUsual
1655,Alexander,Anderson,$12.37 ,9,709,Inside,4414590000000000,15000,0.093066647,No,InternationalHolding,Frisco,88,Highest,Female,Divorced,Yes,0,45713721,3/1/23,19:21:56,No
1737,Oliver,Lee,$460.97 ,9,641,Inside,4319030000000000,10000,0.007886153,No,Apple,McKinney,101,Highest,Female,Divorced,Yes,0,60818582,1/10/23,4:04:56,No
1746,Elijah,Lewis,$207.50 ,5,355,Inside,4082190000000000,1000,0.492027301,No,Netflix,Addison,90,Highest,Male,Divorced,No,0,69602254,2/21/23,19:44:46,No
1757,Aiden,Gonzalez,$336.26 ,8,595,Inside,4179510000000000,20000,0.925266429,No,Home Depot,Rockwall,101,Highest,Male,Divorced,No,0,98063591,1/13/23,22:54:24,No
1769,Charlotte,Clark,$46.45 ,1,107,Inside,4706850000000000,15000,0.714102039,No,Honda,McKinney,101,Highest,Female,Divorced,Yes,0,84375916,7/8/23,14:37:53,No
1782,Logan,Perez,$402.58 ,8,657,Inside,4364040000000000,1000,0.446805434,No,Walmart,Irving,93,Highest,Female,Divorced,Yes,0,40863605,10/30/23,11:46:04,No
1998,Mia,Martinez,$379.33 ,5,390,Inside,4561810000000000,15000,0.719077368,No,Starbucks,Arlington,81,Highest,Female,Divorced,No,0,54894408,4/20/23,7:20:12,No
2027,Elijah,Thomas,$588.70 ,10,778,Inside,4688490000000000,5000,0.988964201,No,Apple,Irving,94,Highest,Female,Divorced,Yes,0,83119083,12/19/23,10:13:21,No
2037,Jackson,Anderson,$258.25 ,4,338,Inside,4232120000000000,20000,0.29839911,No,Walmart,Irving,82,Highest,Male,Divorced,No,0,24178147,9/9/23,6:50:24,No
2053,Benjamin,Thomas,$217.46 ,4,361,Inside,4191250000000000,15000,0.558074084,No,Home Depot,Addison,96,Highest,Female,Divorced,Yes,0,86050003,5/30/23,19:09:50,No
2114,Alexander,Lee,$339.73 ,4,355,Inside,4306170000000000,5000,0.217982112,No,SMU,Dallas,101,Highest,Female,Divorced,No,0,69692598,8/19/23,7:17:20,No
2138,Isabella,Thomas,$144.39 ,6,483,Inside,4660600000000000,15000,0.915776934,No,Apple,Dallas,95,Highest,Female,Divorced,No,0,17804163,3/20/23,13:45:23,No
2145,Amelia,Smith,$48.93 ,5,376,Inside,4632060000000000,15000,0.206868114,No,Smoothy King,Addison,84,Highest,Male,Divorced,No,0,97682016,10/12/23,20:39:27,No
274,Jackson,Clark,$199.19 ,10,777,Inside,4051330000000000,20000,0.503659755,No,Home Depot,Irving,100,Highest,Female,Married,No,0,68148614,7/16/23,5:58:45,No
286,Amelia,Gonzalez,$199.39 ,8,596,Inside,4118260000000000,40000,0.750175962,No,Amazon,Frisco,84,Highest,Female,Married,No,0,34731808,12/25/23,19:45:03,No
327,Benjamin,Davis,$646.42 ,8,653,Inside,4682860000000000,10000,0.567470161,No,Uber,Frisco,91,Highest,Female,Married,No,0,22416944,4/19/23,20:19:55,No
349,Ava,Perez,$215.39 ,9,710,Inside,4428960000000000,40000,0.585027199,No,Uber,Plano,88,Highest,Female,Married,Yes,0,8395926,9/7/23,22:13:00,No
353,Liam,Clark,$301.57 ,11,803,Inside,4280030000000000,5000,0.41062334,No,IBM,McKinney,99,Highest,Male,Married,Yes,0,80744713,8/12/23,13:57:47,No
365,Alexander,Martinez,$453.92 ,6,483,Inside,4720620000000000,1000,0.527589326,No,Walmart,McKinney,82,Highest,Female,Married,Yes,0,31309968,6/9/23,3:56:26,No
629,Olivia,White,$142.67 ,2,234,Inside,4415580000000000,1000,0.932642504,No,Uber,Dallas,88,Highest,Male,Married,No,0,30400744,3/16/23,0:43:38,No
785,Michael,Lee,$347.51 ,8,606,Inside,4142080000000000,40000,0.275140121,No,Starbucks,Farmers Branch,99,Highest,Female,Married,No,0,17409544,9/28/23,2:26:52,No
842,Aiden,Rodriguez,$174.29 ,2,204,Inside,4632530000000000,10000,0.591327389,No,Lift,Irving,98,Highest,Female,Married,Yes,0,49114047,5/27/23,14:28:11,No
943,Oliver,Jones,$201.48 ,8,609,Inside,4016380000000000,15000,0.656756829,No,IBM,Rockwall,81,Highest,Male,Married,No,0,49264177,12/30/23,2:11:27,No
954,Elijah,Lee,$162.77 ,9,677,Inside,4709680000000000,10000,0.23537665,No,SMU,Plano,82,Highest,Female,Married,Yes,0,42527742,7/7/23,12:07:37,No
984,Jackson,Taylor,$123.14 ,8,585,Inside,4641080000000000,10000,0.327743206,No,IBM,Rockwall,85,Highest,Male,Married,Yes,0,69609606,6/8/23,6:01:00,No
992,Lucas,Perez,$583.14 ,8,602,Inside,4954230000000000,5000,0.60776443,No,Walmart,Addison,96,Highest,Female,Married,No,0,4596631,11/9/23,11:50:19,No
1166,Oliver,Clark,$372.37 ,11,772,Inside,4051250000000000,15000,0.784378882,No,McDonald's,Irving,87,Highest,Female,Married,No,0,92973989,4/25/23,2:18:36,No
1202,Harper,Lewis,$590.76 ,11,821,Inside,4604700000000000,1000,0.248578765,No,Home Depot,McKinney,100,Highest,Female,Married,Yes,0,92128516,10/1/23,7:37:24,No
1207,Aiden,White,$231.78 ,8,635,Inside,4715550000000000,1000,0.996340352,No,SMU,Dallas,88,Highest,Female,Married,No,0,59963463,3/3/23,23:21:59,No
1209,Olivia,Smith,$519.37 ,7,564,Inside,4073370000000000,20000,0.093024751,No,Honda,Rockwall,93,Highest,Male,Married,Yes,0,15193381,6/17/23,3:02:28,No
1489,Ethan,Wilson,$454.83 ,8,650,Inside,4424490000000000,20000,0.397143399,No,Amazon,Frisco,87,Highest,Female,Married,Yes,0,45957753,3/7/23,4:17:25,No
1533,Liam,Wilson,$88.10 ,6,448,Inside,4582530000000000,40000,0.743754585,No,Lift,Arlington,90,Highest,Male,Married,Yes,0,41013523,3/16/23,19:55:41,No
1597,Aiden,Lee,$199.20 ,5,412,Inside,4870560000000000,5000,0.764235144,No,InternationalHolding,McKinney,83,Highest,Male,Married,Yes,0,21416984,4/5/23,21:29:19,No
1766,Aiden,Taylor,$253.09 ,9,718,Inside,4516080000000000,20000,0.34668902,No,Starbucks,Irving,95,Highest,Male,Married,No,0,24738588,6/12/23,16:06:46,No
1789,John,Anderson,$135.22 ,6,492,Inside,4487980000000000,15000,0.816185386,No,Netflix,McKinney,91,Highest,Female,Married,Yes,0,53284591,9/29/23,19:44:27,No
1891,Harper,Gonzalez,$175.18 ,5,415,Inside,4140250000000000,20000,0.134315901,No,Uber,Rockwall,83,Highest,Male,Married,Yes,0,31113673,8/7/23,0:32:05,No
1914,Amelia,Jones,$436.26 ,10,748,Inside,4238010000000000,40000,0.724311513,No,Starbucks,Addison,84,Highest,Male,Married,No,0,10986612,10/25/23,15:21:09,No
1916,Lucas,Anderson,$538.95 ,11,818,Inside,4966300000000000,10000,0.731814534,No,Home Depot,McKinney,87,Highest,Female,Married,Yes,0,27318205,4/3/23,12:24:37,No
1929,Amelia,Thomas,$124.56 ,4,311,Inside,4595660000000000,15000,0.344429109,No,Amazon,Farmers Branch,95,Highest,Male,Married,No,0,43587038,10/9/23,8:07:46,No
1959,Isabella,White,$194.83 ,6,422,Inside,4047140000000000,15000,0.972380924,No,Apple,Addison,95,Highest,Male,Married,Yes,0,20343595,12/14/23,9:50:47,No
2074,Benjamin,Anderson,$81.29 ,6,460,Inside,4496380000000000,20000,0.783950096,No,Uber,Rockwall,99,Highest,Female,Married,No,0,73300472,3/8/23,23:14:30,No
297,Benjamin,Martinez,$256.59 ,7,527,Inside,4151410000000000,10000,0.897758939,No,SMU,Rockwall,93,Highest,Male,Single,Yes,0,70896300,12/7/23,9:07:22,No
364,Liam,Harris,$89.26 ,8,635,Inside,4741940000000000,40000,0.229211421,No,SMU,McKinney,85,Highest,Male,Single,No,0,21952606,10/25/23,8:38:16,No
400,Elijah,Davis,$537.08 ,10,701,Inside,4746520000000000,40000,0.098921883,No,Uber,Dallas,93,Highest,Female,Single,No,0,96349769,3/24/23,23:46:37,No
427,Sophia,White,$492.49 ,10,779,Inside,4953340000000000,5000,0.033173461,No,Honda,Farmers Branch,98,Highest,Female,Single,No,0,93693089,12/6/23,19:22:47,No
472,Sophia,Hernandez,$66.46 ,7,495,Inside,4811590000000000,5000,0.96403655,No,Lift,Frisco,83,Highest,Female,Single,No,0,24911469,5/1/23,21:16:29,No
479,Mia,Harris,$266.82 ,5,375,Inside,4809890000000000,15000,0.624963871,No,Smoothy King,Dallas,93,Highest,Female,Single,No,0,52635302,10/28/23,2:25:30,No
489,Alexander,White,$239.20 ,9,676,Inside,4879210000000000,15000,0.164410002,No,Apple,Rockwall,93,Highest,Male,Single,No,0,62937524,9/30/23,8:34:22,No
536,Benjamin,Wilson,$334.79 ,9,705,Inside,4931030000000000,1000,0.458584111,No,Smoothy King,Farmers Branch,93,Highest,Female,Single,No,0,51703645,10/15/23,18:36:49,No
555,Ava,Anderson,$298.08 ,4,319,Inside,4279220000000000,1000,0.886493589,No,Honda,Arlington,96,Highest,Female,Single,No,0,55159066,9/25/23,6:17:44,No
572,Oliver,Harris,$363.44 ,9,689,Inside,4857710000000000,10000,0.092419097,No,Walmart,Farmers Branch,87,Highest,Female,Single,No,0,67702034,3/12/23,9:05:26,No
591,Mia,Thomas,$366.20 ,10,787,Inside,4623660000000000,20000,0.837770192,No,Lift,Irving,83,Highest,Male,Single,Yes,0,89888056,7/31/23,0:48:45,No
603,Liam,Perez,$32.52 ,1,142,Inside,4775160000000000,20000,0.888747325,No,Netflix,Farmers Branch,94,Highest,Male,Single,No,0,78103470,9/3/23,4:13:33,No
638,Liam,Lee,$301.83 ,6,434,Inside,4037700000000000,10000,0.128481739,No,Home Depot,Dallas,88,Highest,Male,Single,No,0,45234871,3/20/23,10:44:31,No
679,Liam,Lewis,$22.79 ,8,657,Inside,4064010000000000,1000,0.884375438,No,McDonald's,Rockwall,86,Highest,Male,Single,Yes,0,19761177,12/22/23,15:48:51,No
716,Sophia,Rodriguez,$264.89 ,7,505,Inside,4604720000000000,15000,0.652806572,No,InternationalHolding,Farmers Branch,96,Highest,Male,Single,No,0,76786267,7/21/23,11:32:17,No
759,Jackson,Clark,$201.28 ,3,250,Inside,4930880000000000,1000,0.343715272,No,Honda,Rockwall,99,Highest,Male,Single,No,0,60020585,4/30/23,1:23:49,No
764,Ava,Lee,$336.16 ,8,561,Inside,4616900000000000,40000,0.901893402,No,IBM,Rockwall,82,Highest,Female,Single,No,0,72396198,11/4/23,4:15:29,No
819,Mia,Davis,$487.38 ,9,650,Inside,4539430000000000,20000,0.187741068,No,Apple,Dallas,84,Highest,Female,Single,No,0,74572882,9/17/23,6:20:51,No
882,Ava,Lee,$473.83 ,11,870,Inside,4850560000000000,15000,0.286190226,No,McDonald's,Frisco,91,Highest,Male,Single,Yes,0,17054605,10/22/23,14:20:41,No
966,Oliver,Garcia,$540.34 ,8,572,Inside,4076300000000000,20000,0.889912458,No,IBM,Farmers Branch,85,Highest,Male,Single,No,0,77143931,2/19/23,13:01:42,No
1157,Harper,Clark,$340.00 ,10,777,Inside,4434570000000000,15000,0.386867281,No,Walmart,Plano,85,Highest,Female,Single,Yes,0,59569988,1/1/23,13:10:47,No
1165,Liam,Anderson,$105.48 ,9,716,Inside,4626280000000000,20000,0.433555685,No,Subaru,Addison,94,Highest,Male,Single,No,0,11441752,1/21/23,7:47:45,No
1206,Sophia,Wilson,$395.92 ,8,561,Inside,4036220000000000,15000,0.762200715,No,Apple,Farmers Branch,85,Highest,Female,Single,Yes,0,86418333,6/15/23,23:15:34,No
1309,Oliver,Williams,$18.91 ,1,94,Inside,4294720000000000,10000,0.937447276,No,IBM,Irving,98,Highest,Male,Single,Yes,0,47579717,8/17/23,15:10:50,No
1428,Ethan,Jones,$388.15 ,7,558,Inside,4252140000000000,15000,0.295550246,No,Walmart,Arlington,81,Highest,Male,Single,Yes,0,99290731,12/28/23,18:32:21,No
1471,Charlotte,Hernandez,$562.24 ,8,640,Inside,4351000000000000,1000,0.61280936,No,SMU,Frisco,87,Highest,Female,Single,Yes,0,26313296,10/16/23,22:22:08,No
1476,Isabella,Wilson,$169.66 ,10,740,Inside,4442270000000000,10000,0.767917996,No,Apple,Frisco,82,Highest,Female,Single,No,0,99391321,5/20/23,15:51:15,No
1495,Isabella,Harris,$181.37 ,9,682,Inside,4964860000000000,1000,0.5418026,No,SMU,Farmers Branch,93,Highest,Male,Single,Yes,0,13947844,12/28/23,18:06:15,No
1516,Charlotte,Perez,$431.04 ,9,641,Inside,4175390000000000,5000,0.135829014,No,InternationalHolding,Frisco,91,Highest,Female,Single,Yes,0,78484200,2/28/23,14:41:42,No
1518,Mia,Clark,$120.43 ,2,194,Inside,4302160000000000,20000,0.489101123,No,Amazon,Farmers Branch,92,Highest,Female,Single,Yes,0,10779441,2/23/23,13:29:32,No
1554,John,Harris,$436.28 ,9,647,Inside,4123420000000000,5000,0.788937612,No,InternationalHolding,Addison,100,Highest,Male,Single,Yes,0,18888389,10/13/23,0:05:16,No
1673,Ava,Jones,$608.46 ,9,666,Inside,4592250000000000,40000,0.575319916,No,Amazon,McKinney,96,Highest,Male,Single,No,0,64193953,8/5/23,12:50:31,No
1729,Alexander,Clark,$58.38 ,1,120,Inside,4097310000000000,1000,0.520016853,No,Starbucks,Arlington,98,Highest,Male,Single,No,0,74277543,7/20/23,9:15:12,No
1787,Logan,Jones,$178.36 ,7,546,Inside,4521240000000000,20000,0.285309738,No,Smoothy King,Frisco,86,Highest,Male,Single,No,0,53348448,2/26/23,2:36:55,No
1796,Elijah,Lee,$307.04 ,10,718,Inside,4961430000000000,20000,0.397168359,No,Starbucks,McKinney,81,Highest,Female,Single,Yes,0,27332845,6/29/23,9:49:45,No
1810,Benjamin,Lewis,$260.07 ,8,652,Inside,4885780000000000,1000,0.622507848,No,McDonald's,Dallas,100,Highest,Male,Single,Yes,0,19479445,3/31/23,10:27:39,No
1904,Benjamin,Rodriguez,$297.31 ,8,590,Inside,4459260000000000,20000,0.855470531,No,Home Depot,Frisco,98,Highest,Male,Single,No,0,29573572,11/10/23,15:51:54,No
1985,Lucas,Williams,$111.14 ,7,568,Inside,4469060000000000,15000,0.691470234,No,Subaru,Rockwall,100,Highest,Male,Single,Yes,0,18377739,7/26/23,16:51:14,No
2056,Isabella,Rodriguez,$214.56 ,10,768,Inside,4872420000000000,20000,0.774796777,No,Smoothy King,Rockwall,99,Highest,Female,Single,No,0,93367295,4/10/23,19:31:25,No
2115,Ava,Lewis,$116.43 ,3,217,Inside,4357920000000000,15000,0.214492676,No,IBM,Irving,82,Highest,Female,Single,Yes,0,9249521,5/16/23,6:02:42,No
2135,Jackson,Lee,$316.96 ,8,634,Inside,4824530000000000,40000,0.915170251,No,Netflix,McKinney,83,Highest,Male,Single,Yes,0,8553827,9/10/23,6:14:06,No
2148,Liam,Williams,$229.85 ,10,707,Inside,4658270000000000,10000,0.969984032,No,Starbucks,McKinney,99,Highest,Female,Single,No,0,33722985,8/8/23,12:30:25,No
220,Jackson,Taylor,$262.37 ,9,680,Inside,4135340000000000,20000,0.3849445,No,SMU,Plano,90,Highest,Female,Widowed,Yes,0,30022001,3/17/23,23:14:30,No
230,Logan,Garcia,$402.80 ,7,500,Inside,4198050000000000,20000,0.324801143,No,IBM,Arlington,87,Highest,Male,Widowed,Yes,0,16242708,1/2/23,7:33:32,No
247,Logan,Davis,$672.11 ,9,678,Inside,4552070000000000,20000,0.67019501,No,Home Depot,Irving,92,Highest,Female,Widowed,No,0,50285703,10/6/23,21:57:57,No
395,Ava,Lewis,$108.75 ,11,861,Inside,4463740000000000,20000,0.29365438,No,Honda,Rockwall,93,Highest,Male,Widowed,No,0,93533330,1/9/23,1:38:50,No
403,Sophia,Taylor,$241.47 ,10,707,Inside,4352320000000000,1000,0.450868462,No,Home Depot,Arlington,87,Highest,Male,Widowed,No,0,62575493,2/5/23,18:37:30,No
464,Ethan,Thomas,$190.97 ,7,567,Inside,4289030000000000,1000,0.660940628,No,McDonald's,Irving,83,Highest,Female,Widowed,No,0,24636463,8/26/23,22:12:51,No
509,Logan,Martinez,$375.72 ,9,634,Inside,4260510000000000,20000,0.786238216,No,InternationalHolding,Farmers Branch,95,Highest,Female,Widowed,No,0,51153180,4/26/23,15:19:24,No
548,Oliver,Jones,$78.18 ,5,428,Inside,4575720000000000,10000,0.673489872,No,Subaru,Rockwall,88,Highest,Male,Widowed,Yes,0,92760602,6/26/23,14:00:21,No
580,Michael,Hernandez,$21.20 ,9,726,Inside,4536310000000000,1000,0.31583945,No,Uber,Farmers Branch,87,Highest,Male,Widowed,Yes,0,56953828,1/8/23,15:06:40,No
609,Oliver,Williams,$264.40 ,9,654,Inside,4817990000000000,5000,0.239364094,No,SMU,Arlington,85,Highest,Male,Widowed,Yes,0,70349421,8/30/23,13:36:44,No
756,Lucas,Jones,$265.68 ,3,295,Inside,4685960000000000,20000,0.538744948,No,Starbucks,Arlington,87,Highest,Male,Widowed,Yes,0,65464977,7/30/23,3:16:16,No
820,Ethan,Garcia,$504.42 ,9,640,Inside,4522980000000000,5000,0.855820329,No,McDonald's,Farmers Branch,90,Highest,Male,Widowed,Yes,0,99121818,11/10/23,10:43:09,No
881,Isabella,Wilson,$216.66 ,4,297,Inside,4617560000000000,10000,0.109475912,No,McDonald's,Rockwall,92,Highest,Female,Widowed,No,0,60505583,11/26/23,14:25:05,No
915,Aiden,Harris,$236.46 ,5,429,Inside,4323750000000000,15000,0.375361785,No,InternationalHolding,Dallas,83,Highest,Female,Widowed,No,0,89399873,3/13/23,11:42:27,No
939,Harper,Rodriguez,$11.79 ,3,224,Inside,4856950000000000,40000,0.304848817,No,Lift,Addison,89,Highest,Male,Widowed,No,0,71604374,8/18/23,4:58:48,No
989,Logan,Williams,$407.70 ,11,843,Inside,4395400000000000,1000,0.074728507,No,Apple,Plano,93,Highest,Male,Widowed,No,0,18383838,4/17/23,16:06:43,No
1004,Jackson,Taylor,$205.76 ,10,719,Inside,4466720000000000,1000,0.139274758,No,Home Depot,Addison,85,Highest,Male,Widowed,Yes,0,62396399,8/29/23,12:58:58,No
1024,Logan,Martinez,$366.91 ,6,448,Inside,4038720000000000,5000,0.136963242,No,Amazon,Rockwall,98,Highest,Female,Widowed,No,0,48063670,6/18/23,20:34:44,No
1029,Ethan,Clark,$179.44 ,4,348,Inside,4462400000000000,10000,0.183370615,No,Subaru,Farmers Branch,87,Highest,Male,Widowed,Yes,0,35064228,6/22/23,3:10:51,No
1199,Liam,Anderson,$47.59 ,6,461,Inside,4666160000000000,15000,0.898832723,No,Home Depot,Rockwall,85,Highest,Male,Widowed,Yes,0,56696939,8/14/23,5:28:18,No
1358,Alexander,Harris,$269.84 ,9,712,Inside,4970230000000000,10000,0.798449291,No,Uber,Farmers Branch,98,Highest,Female,Widowed,No,0,41157520,6/5/23,15:15:22,No
1365,Benjamin,Lewis,$321.43 ,8,584,Inside,4293990000000000,5000,0.895691354,No,Uber,Addison,95,Highest,Male,Widowed,Yes,0,82156742,9/7/23,0:27:18,No
1412,Logan,Smith,$292.17 ,6,428,Inside,4402120000000000,1000,0.860224114,No,Subaru,Plano,82,Highest,Male,Widowed,Yes,0,90423491,12/24/23,14:27:08,No
1417,Logan,Davis,$270.23 ,7,563,Inside,4883930000000000,40000,0.904758873,No,Amazon,Rockwall,97,Highest,Female,Widowed,Yes,0,65974412,3/28/23,1:13:01,No
1505,Logan,Anderson,$589.88 ,8,618,Inside,4716340000000000,10000,0.899273191,No,Uber,Addison,90,Highest,Female,Widowed,Yes,0,47332237,1/1/23,5:21:16,No
1520,Alexander,Garcia,$468.19 ,10,778,Inside,4329000000000000,10000,0.711250677,No,Lift,Addison,100,Highest,Male,Widowed,No,0,21585222,1/5/23,19:33:16,No
1750,Elijah,Lee,$58.16 ,11,851,Inside,4105840000000000,20000,0.653289164,No,Home Depot,Addison,83,Highest,Female,Widowed,Yes,0,73945950,5/2/23,15:01:08,No
1885,Logan,Taylor,$203.54 ,9,662,Inside,4201910000000000,15000,0.034579606,No,McDonald's,Addison,87,Highest,Male,Widowed,No,0,90719569,5/3/23,18:06:02,No
1955,Charlotte,Hernandez,$343.69 ,7,543,Inside,4498510000000000,5000,0.091380384,No,Home Depot,Dallas,98,Highest,Male,Widowed,Yes,0,31504736,11/13/23,20:03:48,No
2016,Michael,Williams,$49.47 ,2,154,Inside,4366940000000000,15000,0.528233936,No,InternationalHolding,Dallas,100,Highest,Female,Widowed,Yes,0,43448339,11/7/23,22:36:30,No
2032,Sophia,Clark,$41.25 ,4,347,Inside,4434950000000000,10000,0.405369335,No,Honda,Rockwall,81,Highest,Male,Widowed,No,0,89989313,5/3/23,4:14:16,No
2085,Ethan,Martinez,$258.55 ,3,264,Inside,4166080000000000,40000,0.607804105,No,Subaru,McKinney,94,Highest,Female,Widowed,Yes,0,23144862,2/18/23,20:05:49,No
465,Harper,Hernandez,$78.51 ,9,706,Inside,4105520000000000,10000,0.642552519,No,Home Depot,Frisco,29,Low,Female,Divorced,No,0,75750400,6/26/23,10:19:56,No
490,Elijah,Perez,$159.11 ,9,634,Inside,4203710000000000,20000,0.379302415,No,Subaru,Plano,28,Low,Male,Divorced,Yes,0,42310934,3/18/23,11:04:38,No
508,Oliver,Hernandez,$230.57 ,5,378,Inside,4038780000000000,1000,0.781349841,No,InternationalHolding,Frisco,30,Low,Male,Divorced,No,0,7094538,9/2/23,9:12:56,No
523,Ethan,Lee,$292.94 ,8,600,Inside,4154060000000000,10000,0.19287693,No,Uber,Farmers Branch,26,Low,Male,Divorced,Yes,0,18349462,11/14/23,8:06:40,No
530,Ethan,Lee,$61.46 ,3,310,Inside,4771110000000000,5000,0.713826411,No,InternationalHolding,Frisco,30,Low,Male,Divorced,Yes,0,82923585,6/25/23,14:55:27,No
567,Aiden,Perez,$226.28 ,8,601,Inside,4338800000000000,5000,0.189559289,No,Smoothy King,Plano,23,Low,Female,Divorced,No,0,42444918,4/17/23,19:00:53,No
720,Charlotte,Jones,$444.40 ,8,571,Inside,4350370000000000,20000,0.523114588,No,Honda,Frisco,27,Low,Male,Divorced,No,0,32616164,2/5/23,5:13:11,No
844,Charlotte,Thomas,$82.93 ,7,573,Inside,4314690000000000,40000,0.991604792,No,InternationalHolding,Farmers Branch,25,Low,Female,Divorced,Yes,0,97569030,7/18/23,9:56:58,No
945,John,Williams,$305.55 ,4,330,Inside,4833270000000000,20000,0.08143453,No,Home Depot,Addison,21,Low,Male,Divorced,Yes,0,37270867,5/7/23,7:09:42,No
1210,Ethan,Clark,$484.09 ,7,551,Inside,4336930000000000,20000,0.897581471,No,Starbucks,Arlington,30,Low,Male,Divorced,Yes,0,90542427,12/9/23,23:11:53,No
1291,Amelia,Gonzalez,$365.16 ,6,428,Inside,4453990000000000,1000,0.763969149,No,InternationalHolding,Addison,22,Low,Male,Divorced,Yes,0,16436905,4/16/23,19:21:55,No
1296,Liam,Lee,$669.55 ,10,711,Inside,4348800000000000,10000,0.999142448,No,Subaru,Irving,26,Low,Male,Divorced,No,0,48280903,6/26/23,19:29:29,No
1330,Harper,Davis,$117.52 ,3,295,Inside,4640350000000000,40000,0.24107977,No,Starbucks,Addison,29,Low,Male,Divorced,No,0,97212368,6/20/23,3:47:51,No
1354,Benjamin,Taylor,$181.74 ,10,720,Inside,4758020000000000,10000,0.90341156,No,SMU,Arlington,29,Low,Female,Divorced,Yes,0,43505073,9/23/23,7:13:29,No
1534,Ethan,White,$397.89 ,8,649,Inside,4118630000000000,15000,0.629146056,No,Apple,Plano,27,Low,Male,Divorced,No,0,43317697,4/20/23,18:19:15,No
1654,Sophia,Davis,$72.96 ,4,315,Inside,4413320000000000,15000,0.123618043,No,McDonald's,McKinney,26,Low,Female,Divorced,No,0,74241936,5/2/23,18:55:56,No
1797,Ethan,Wilson,$42.95 ,1,135,Inside,4841080000000000,10000,0.685326426,No,Walmart,Addison,21,Low,Male,Divorced,No,0,98837639,1/19/23,22:36:22,No
1851,Olivia,Gonzalez,$218.75 ,6,500,Inside,4103040000000000,5000,0.224701865,No,Netflix,Arlington,29,Low,Male,Divorced,No,0,73891746,6/27/23,5:48:39,No
1910,Michael,Garcia,$125.56 ,1,129,Inside,4205810000000000,20000,0.523279126,No,Home Depot,Plano,18,Low,Female,Divorced,No,0,2356581,8/8/23,4:42:12,No
1991,Oliver,Anderson,$264.29 ,4,329,Inside,4578340000000000,15000,0.975800425,No,Home Depot,Farmers Branch,25,Low,Female,Divorced,Yes,0,71306249,8/5/23,9:41:32,No
2036,Olivia,Lee,$157.52 ,8,601,Inside,4556770000000000,20000,0.644751992,No,InternationalHolding,Plano,27,Low,Female,Divorced,No,0,38147942,7/16/23,9:49:23,No
2058,Lucas,Lee,$306.32 ,5,416,Inside,4891700000000000,40000,0.074522322,No,InternationalHolding,Rockwall,20,Low,Male,Divorced,Yes,0,40978615,3/20/23,20:25:33,No
2102,Liam,White,$549.78 ,10,755,Inside,4375580000000000,15000,0.989412406,No,Amazon,Rockwall,29,Low,Male,Divorced,Yes,0,73567369,6/8/23,22:24:27,No
33, Chloe      , Nelson,$105.19 ,3,221,Inside,9140367401157990,10000,0.455700652,No,Uber,Dallas,23,Low,M,Married,Yes,0,50761741,5/4/24,20:57:59,No
195, Emily     , Fields,$279.83 ,9,704,Inside,4166949979417530,20000,0.358848267,No,Starbucks,McKinney,30,Low,F,Married,Yes,0,66613254,3/1/25,21:48:43,No
